PC1,PC2,PC3,PC4,PC5
0.0332202902352983,-0.00303446252718785,0.0179623818231969,-0.01636172649619,-0.00993024309591549
0.0620813786593639,0.00219494134066787,0.0189543842579054,-0.0256851527425022,0.00226041557085384
-0.00352221174883486,0.012844193734256,0.0158728015287615,-0.0336299020357105,0.00598129996514406
-0.0148070976368654,-0.00631878133825312,0.0212509726533631,0.00418658221883509,0.041133169142673
0.00662847099818271,0.0181086124208715,0.018978385617419,0.0103023800949148,0.0185840063749666
-0.00293857906823701,0.00353217118160077,-0.0434036420332754,-0.0372601333757113,-0.0345236214474436
0.000656710078141453,0.0163714109641747,0.0156383747601842,0.0182152073755633,0.0274102556639062
0.0196876484908749,0.0113379829031299,-0.0411727708689346,0.0180636104512026,-0.000780042271422054
0.00808373268464236,0.0148217970465888,0.0166302548536113,-0.00487199159737029,-0.04358639917474
0.00154840831124241,0.0212352681842899,0.0179734046903046,0.0149596876681234,0.0511246330731273
0.0413871127865176,-0.0039749593134655,0.0212214815475509,-0.0142413346585726,0.0222174112460586
-0.00574793818336365,0.019162963313139,-0.0340325015017103,-0.00629173202885168,0.0160843913373011
-0.0406689273668243,0.0322008202327094,0.0135606869015528,0.00158701322976475,-0.00161845450624491
-0.0379737735775283,0.00866830476171014,0.024238355764758,0.00119224753123828,0.0220588297419098
-0.00394961209187022,0.015204578462588,0.0215788715660906,0.0467370724651441,-0.019367969549192
-0.0266578341473247,0.0192270729090808,0.0178172675978218,0.0567697481295103,0.0411861726562598
-0.0239363694711593,0.00663829580462212,-0.0514511792638043,-0.00166654399061197,0.0409304991114464
-0.00857330292790357,0.0105158315870277,0.0131941472913634,0.0424642720010969,0.0450879984326405
-0.0138958061951861,0.0272578306618662,0.0167822557810711,-0.035027496486106,-0.00627725934544139
-0.0293287422591311,-0.00222998921481851,0.0174987304332267,0.00494204371084772,0.044370795133547
-0.0177985365504894,0.0154066352623916,0.0188159224518869,0.0160562430066476,0.0172569146150636
-0.0133468166959373,0.00719342570024849,0.0218459625270325,0.0258244133383069,-0.0141456501144324
0.00266494952286987,0.0074880391448911,0.0195601539658507,-0.00691133107296368,0.0189012771093522
