IID	Sample_ID	Poolseq_ID_2020	Population	Location	Sex	Latitude	Longitude	Date collected	gDNA plate ID	UD_i7.x	UD_i5.x	Depth.x	Location.x	PCadapt1	PCadapt2	PCadapt3	PCadapt4	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NS.1781.003.UDP0283_i7---UDP0283_i5.3N_11.realigned.bam	3N_11		3N200 (3N)	Newfoundland		43.75	-49.3	2020	Snow Crab 22 (2020)	UDP0283_i7	UDP0283_i5		Newfoundland	-0.0113823049796054	-0.108803638229655	-0.0379185607644796	0.00601085202054708	0.0468491769086803	-0.0456287001810415	-0.0376923410155212	0.00428025955184321	0.0219211023237895	-0.00897011275139267	-0.00131410956139292	-0.00628564811256385	-0.00623994314407568	-0.00511706831457032
NS.1781.003.UDP0284_i7---UDP0284_i5.3N_12.realigned.bam	3N_12		3N200 (3N)	Newfoundland		43.75	-49.3	2020	Snow Crab 22 (2020)	UDP0284_i7	UDP0284_i5		Newfoundland	-0.022022473823842	-0.0283032232803293	0.0192875116179094	-0.00283074373738292	0.0163215735669347	-0.0552797429774955	-0.0511216227166947	0.0191754041998965	-0.0377402469602911	0.0315095864166755	0.00760980705476525	-0.00390893669559871	-0.0315815092176059	-0.00736108602702306
NS.1781.003.UDP0285_i7---UDP0285_i5.3N_13.realigned.bam	3N_13		3N200 (3N)	Newfoundland		43.75	-49.3	2020	Snow Crab 22 (2020)	UDP0285_i7	UDP0285_i5		Newfoundland	-0.0180973096953348	-0.0777660807469101	-0.045296869673708	-0.0433452639277566	-0.0146590600020849	-0.0373514564815231	-0.0116204666953602	0.0123666590543733	-0.0180673599199694	-0.00393227140410168	0.0320454493537424	-0.0165755779401147	-0.0098863649151638	-0.0101178062084453
NS.1781.003.UDP0286_i7---UDP0286_i5.3N_14.realigned.bam	3N_14		3N200 (3N)	Newfoundland		43.75	-49.3	2020	Snow Crab 22 (2020)	UDP0286_i7	UDP0286_i5		Newfoundland	-0.0228667169492562	-0.00094201419305663	-0.0302004395675819	-0.00498709237615202	0.0254134058411675	-0.0819419633960731	0.0086523943713955	0.0053011959835984	0.022266273824531	0.0148713554950193	-0.012835847836884	-0.012358600573197	0.00648571500706739	-0.0145215611061504
NS.1781.003.UDP0287_i7---UDP0287_i5.3N_15.realigned.bam	3N_15		3N200 (3N)	Newfoundland		43.75	-49.3	2020	Snow Crab 22 (2020)	UDP0287_i7	UDP0287_i5		Newfoundland	-0.0122294744519627	-0.0359142024808505	-0.0842237648285765	-0.0032776149919743	-0.0307543030747315	0.0129862643232532	0.00180669256656045	0.0436174280754956	0.0489822346737262	-0.0340984554540903	-0.0249323096324098	-0.0441978646432444	-0.00638596697938998	-0.0366218234083429
NS.1781.004.UDP0097_i7---UDP0097_i5.CPS_1.realigned.bam	CPS_1		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2021	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0456900603262996	0.012794262187877	-0.0596182766263213	-0.0076743071000687	-0.0083841491896545	-0.0265987418485801	0.0548902248332881	0.0125044394467525	-0.0291741519952951	-0.00462855835553883	-0.00493207742651002	0.0650606647065007	0.0211330910619303	0.00102329441502041
NS.1781.004.UDP0098_i7---UDP0098_i5.CPS_2.realigned.bam	CPS_2		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2022	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.00251841047330391	0.0176400481366804	0.00850773726428435	0.0177771426232255	-0.0214354628080465	0.0119333845059187	-0.0105912762239526	0.0757301238338487	0.110720719306371	0.00970522104378394	-0.0275890493207554	-0.107456840564366	-0.28338768979433	-0.112765762954182
NS.1781.004.UDP0099_i7---UDP0099_i5.CPS_3.realigned.bam	CPS_3		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2023	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0307187831709964	0.00935145828893819	-0.0480274266849774	-0.00695265935838951	-0.0250905851284924	0.0158108609032388	-0.00572695520860225	0.0319001784251836	0.000442668257971945	-0.00822576919484056	0.00688006012705477	0.00835652703026997	-0.00482101186052143	0.0478653493594011
NS.1781.004.UDP0100_i7---UDP0100_i5.CPS_4.realigned.bam	CPS_4		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2024	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0430492240697468	0.00745109555999035	0.0110766966028901	0.00716112806098061	0.0184094678374837	0.0225076289229298	0.0209335319885847	0.00323414821500464	0.0120932339584744	0.0176017350104046	-0.00140359929380875	-0.0132102825417184	-0.0196779361874678	0.0116050919035135
NS.1781.004.UDP0101_i7---UDP0101_i5.CPS_5.realigned.bam	CPS_5		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2025	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0444466921695011	0.0113684491719477	0.0212570970269373	-0.00101606141263327	-0.0108707560470837	0.00955776540480008	-0.0474939838108032	0.0135313445534481	0.00511818459821698	-0.0350429249874664	0.00986442572363475	-0.00947601385482845	0.000300974157443742	-0.00225020186377122
NS.1781.004.UDP0102_i7---UDP0102_i5.CPS_6.realigned.bam	CPS_6		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2026	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0324335282061717	0.018485830146456	0.0139462855438196	0.00761766182541097	-0.00192913139455449	0.0171825522377144	-0.0237720206111681	-0.00214697364044752	0.00236506610577864	0.0165027054982221	0.0253843259734138	0.0160428026047454	-0.0310915000926913	0.0389674587221815
NS.1781.004.UDP0103_i7---UDP0103_i5.CPS_7.realigned.bam	CPS_7		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2027	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0131461290901399	0.0139029890296055	-0.0503149485887227	-0.0072217388549908	0.10123092691291	0.00315534508179984	-0.0129139466967944	0.00163055336163157	0.00275946959977493	-0.000677293918427206	0.00131463257538169	0.00155265916482579	-0.000599448804890213	0.000333294676724598
NS.1781.004.UDP0104_i7---UDP0104_i5.CPS_8.realigned.bam	CPS_8		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2028	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0408984329021749	0.0237850826649225	-0.0691309632030211	-0.0312336368904449	-0.0287939890009637	-0.0973883691708582	-0.0746115646352079	-0.0162623058992159	0.0267663126408059	0.0139442321904506	0.0265601827019119	0.0224627321277445	0.026333830036143	-0.0179702939790159
NS.1781.004.UDP0105_i7---UDP0105_i5.CPS_9.realigned.bam	CPS_9		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2029	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0376949133516284	0.0264377079538122	0.0185355221953235	0.00532165235367781	0.0145475434645746	0.0225987925396929	0.0239003628171722	-0.00285231624772328	-0.0152914298340856	0.0306589129688518	-0.0214356152367565	-0.00692940941809133	-0.00812644670107987	0.0141139902695506
NS.1781.004.UDP0106_i7---UDP0106_i5.CPS_10.realigned.bam	CPS_10		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2030	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0039448956831569	0.0277199090447757	0.0132759155507158	0.0163402396152224	0.00317390613914797	0.0276706214163958	0.0287262510713902	-0.0166373280430245	-0.0276827963542243	0.00619135657708476	-0.0230424608327543	0.00561112439391473	-0.00612076399763032	0.00724993025981244
NS.1781.004.UDP0107_i7---UDP0107_i5.CPS_11.realigned.bam	CPS_11		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2031	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0176670514922545	0.0279463477653549	-0.0792271924181702	-0.0238889083445553	0.00537738181181643	0.0305234547171778	0.0479015642695416	0.034270394075101	0.0425303598304827	0.0782452141977177	-0.0849860248051574	0.0606067742742422	-0.0298843293331996	-0.0228643054717894
NS.1781.004.UDP0108_i7---UDP0108_i5.CPS_12.realigned.bam	CPS_12		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2032	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0355669046524241	0.0354536846474953	0.0180607180136273	0.00337302723960392	-0.0209071420239855	0.0209331379912614	0.0305736447580544	0.0118280741892404	0.00696055526885662	0.000342895743955482	0.00548307364714693	0.0407400190317943	-0.00995472028784027	0.0369861223046604
NS.1781.004.UDP0109_i7---UDP0109_i5.CPS_13.realigned.bam	CPS_13		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2033	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0103946788990724	0.0461145266863086	0.0172337762501985	-0.00276008403401761	0.00660382772256633	0.0223795698549753	0.0149738427871196	-0.00226923947459137	-0.0240094502543769	0.0222489232609474	0.020925842915901	0.00677187498461865	0.00404351073093564	0.0134098664733191
NS.1781.004.UDP0110_i7---UDP0110_i5.CPS_14.realigned.bam	CPS_14		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2034	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0048321433753024	0.0413079818898547	-0.048087039341213	-0.0247725364508946	0.0338151970998854	0.0307116150569651	0.0315826689627333	-0.000325689033875103	-0.00223003461372873	-0.0178827410521989	0.0054520851350381	0.0181722310789651	0.00907340037091584	-0.0377080606155344
NS.1781.004.UDP0111_i7---UDP0111_i5.CPS_15.realigned.bam	CPS_15		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2035	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0161378145190226	0.024304107472288	0.00431623300389516	0.0141097927174537	-0.0286532826753841	0.015593639996556	0.0272413540863401	0.00421358062493591	0.05662037215593	0.0175024483181232	0.0154280187483278	-0.0256895638435856	-0.0298690926978235	0.0126277773480586
NS.1781.004.UDP0112_i7---UDP0112_i5.CPS_16.realigned.bam	CPS_16		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2036	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0193497709177896	0.0274102403429551	0.0143591614647441	0.00615482702819462	0.0159725584578441	0.0250008748472428	0.0274689930023645	-0.0480444848769198	0.030786953796344	-0.0396171382126314	-0.0338667170925416	-0.00846750523658394	0.0150609912872559	0.0176425551203715
NS.1781.004.UDP0113_i7---UDP0113_i5.CPS_17.realigned.bam	CPS_17		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2037	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0046308842570114	0.040205367516214	0.016869119220725	0.0130160610743879	-0.0204209964727206	0.0176236338800325	0.000956313248620998	0.0304658968600965	0.0187716527681266	0.0125853116288111	-0.039429314105679	-0.0277570752119664	0.00345035986026589	0.0138055797239996
NS.1781.004.UDP0114_i7---UDP0114_i5.CPS_18.realigned.bam	CPS_18		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2038	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0342417915996559	0.0463042974581619	0.0230530288202645	0.0123799461138708	-0.000464928671859546	0.0207491417142875	0.0269190627731716	-0.0222258699927865	0.0214626674995448	-0.0261217283863638	-0.00693941123774374	0.0363629537803134	0.0175943017750629	0.0144492513668114
NS.1781.004.UDP0115_i7---UDP0115_i5.CPS_19.realigned.bam	CPS_19		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2039	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.00974089975687551	0.0615006825460441	0.011844945287869	0.0177206191269659	0.0211390610729197	0.0257578499338591	0.00777321013360415	0.0241591684874323	0.0245381952529844	-0.00682185710590739	-0.0220716406352166	0.000420145995432199	-0.00365673288732536	0.00987531006433484
NS.1781.004.UDP0116_i7---UDP0116_i5.CPS_20.realigned.bam	CPS_20		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2040	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0164031053070728	0.0654214776374063	0.0119996265307522	0.00312459241839042	0.0123514831324159	0.031464060229863	0.0470940235404986	0.0346587038496094	0.0422339973234131	0.0726884495362664	-0.0830820988763342	0.0575045643862445	-0.0290083902813392	-0.021526578972143
NS.1781.004.UDP0117_i7---UDP0117_i5.CPS_21.realigned.bam	CPS_21		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2041	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0239240302969589	0.0371881366732228	0.0233338847597958	0.00572639098528842	0.0230639847224711	-0.0701607574757704	0.033789584848173	0.0127133228937937	0.00118390530301941	-0.0129856769542651	0.00502758248898788	0.0148894141606965	0.00996124241654636	-0.016145152630355
NS.1781.004.UDP0118_i7---UDP0118_i5.CPS_22.realigned.bam	CPS_22		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2042	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.070465394962217	0.0215705902170409	0.00420971077787582	0.006804636016183	0.00874060755127264	0.0234417909354948	0.028859353486043	-0.0160527192119289	-0.0266579095761197	0.0129088393125015	0.0383802989181609	0.0330926294987747	-0.0164450710137211	-0.0117280012085128
NS.1781.004.UDP0119_i7---UDP0119_i5.CPS_23.realigned.bam	CPS_23		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2043	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0341196084010645	0.0309099364691104	0.0181062895991811	0.00990365399063706	0.0213533395833167	0.0251695529658562	0.0212808164164294	-0.0182804988518714	0.0260806866466435	0.0023176391710263	0.0346750334274838	-0.00710945244341311	-0.0274270279950017	-0.0424858652004735
NS.1781.004.UDP0120_i7---UDP0120_i5.CPS_24.realigned.bam	CPS_24		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2044	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0219314618624524	0.0494717731444418	0.0183519777920434	-0.0255739554247746	0.00258769087530574	-0.0212224528307618	0.0456314681348908	-0.0192235153916559	-0.0343499841169624	0.0457623121147863	0.031310934486323	-0.00940579979409362	-0.0257494965273029	-0.000265047347244084
NS.1781.004.UDP0123_i7---UDP0123_i5.CPS_27.realigned.bam	CPS_27		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2047	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0117341763630177	0.0480374440812166	0.0147234722370581	-0.00864828546688841	-0.0133776546274151	0.0218819784666895	0.0312067580706835	-0.046459956930456	0.0251179236518524	0.0394257097586165	0.0153328912169969	0.0262631675477158	-0.033136159799764	0.0306636999580306
NS.1781.004.UDP0124_i7---UDP0124_i5.CPS_28.realigned.bam	CPS_28		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2048	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0358570234807276	0.0386688740266111	-0.0292429693370348	0.0052204957342954	-0.00663981734782013	0.0171237630594297	0.0300411452208207	0.0107549374984314	-0.00258871264369415	0.00513013726085288	-0.00368364186063362	0.0102850762701366	0.0219466752187058	0.0273069396500125
NS.1781.004.UDP0125_i7---UDP0125_i5.CPS_29.realigned.bam	CPS_29		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2049	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.00120946346067027	0.0128931148315305	0.022688161105542	0.0134151898868366	-0.0278161864232806	0.0193435369275603	0.0415388123160033	0.00458062357472196	-0.0304056461070448	0.00281286816630783	-0.0189887252583662	-0.00966632192980032	0.0134855228595559	-0.0307480907824366
NS.1781.004.UDP0126_i7---UDP0126_i5.CPS_30.realigned.bam	CPS_30		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2050	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0111401445950715	0.0326356567046301	0.0192002833830978	0.0120438527022742	0.0525885114168199	-0.00462327257861255	-0.00233758476964261	0.000235467012889284	4.36590140721862E-05	-0.00026272360581807	-6.84763670525173E-05	0.000487488074188776	-0.000474134483196876	-0.00024529405063404
NS.1781.004.UDP0127_i7---UDP0127_i5.CPS_31.realigned.bam	CPS_31		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2051	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.012529470096152	0.0029027140252865	0.016971306462004	-0.00494487697135558	0.00358956424097716	0.0163759640796313	0.0195807531263964	0.0187321920717053	0.0457949931554848	0.0169708405136305	-0.00903104821115431	0.0244168726157123	0.00589535581254274	-0.0254708588359707
NS.1781.004.UDP0128_i7---UDP0128_i5.CPS_32.realigned.bam	CPS_32		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2052	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	-0.0326938938895926	0.0379647939814074	0.0108743107377448	-0.0011698097688159	0.000525287732689264	0.0177868396906674	0.0271698198112413	0.0243112109587013	0.00440269126360997	-0.0275317294791808	0.00183868904240243	-0.0298103758571685	-0.0117706191545867	-0.0238160164117152
NS.1781.004.UDP0129_i7---UDP0129_i5.CPS_33.realigned.bam	CPS_33		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2053	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0305944910823267	0.0249214442968923	0.0146065193848119	0.00118359937803508	-0.0344809931881653	0.0140371344785534	0.0269831756405744	0.00920754567976412	0.0288715420969955	-0.0222815157105265	-0.00169580840989642	0.0263580874168783	-0.028024893659852	0.0145818437198639
NS.1781.004.UDP0130_i7---UDP0130_i5.CPS_34.realigned.bam	CPS_34		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2054	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0345629496239722	0.00564887945631672	0.00595826330140212	-0.00444613346276459	0.0137390519047552	0.024593642085746	0.0403029513067321	0.0152892331209585	0.0338428621933517	-0.0222328821057123	-0.0171651182873308	-0.0127109329942871	-0.0135392973682731	-0.0272279607740418
NS.1781.004.UDP0131_i7---UDP0131_i5.CPS_35.realigned.bam	CPS_35		Matthew Marie Pier II/CPS	Newfoundland		46.948	-47.938167	2021	Snow Crab 3 (Lib7) 2055	UDP0097_i7	UDP0097_i5	80 fm	Newfoundland	0.0103327000831128	0.0307188876979434	-0.0258358818566843	0.00455383231154521	0.097861188908421	-0.0436852698684803	-0.0199543948281939	0.00310032891373639	0.00361722186820533	0.000103018960567649	0.000732979391440832	-0.00101385790791549	-0.0012329419411354	-0.00109389485478464
NS.1781.004.UDP0132_i7---UDP0132_i5.3D_1.realigned.bam	3D_1		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2056	UDP0097_i7	UDP0097_i5		Newfoundland	0.0451459495896122	0.0223596094198442	0.00987575252528417	0.0238316277058467	0.0933739152200747	0.0119826820407352	-0.0300119923657672	0.00534129531435149	0.000956203231869299	-0.00460048843400325	0.00103615764807933	-0.00221040461424981	0.00128198428708129	0.000115864147636995
NS.1781.004.UDP0133_i7---UDP0133_i5.3D_2.realigned.bam	3D_2		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2057	UDP0097_i7	UDP0097_i5		Newfoundland	0.00336273782812202	0.0379068425803361	0.0154358030419185	0.0182596106809158	0.103601341612557	-0.0473559610346172	-0.0114803660580296	0.0027385144634139	-0.000357151100664934	0.000368031474909128	0.00216963538381984	-0.00287008311146872	0.00124363037501498	-0.0006171935837001
NS.1781.004.UDP0134_i7---UDP0134_i5.3D_3.realigned.bam	3D_3		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2058	UDP0097_i7	UDP0097_i5		Newfoundland	0.0264727814825967	0.0421945789912769	-0.0197514593999073	-0.00687879239311481	0.000406174725915724	-2.05777759072058E-05	-1.38593669425663E-05	7.23328471390929E-06	-9.03732668316583E-06	-1.37636843717724E-05	-2.45058456419458E-06	1.37747772522588E-05	-3.62017392183196E-06	-2.61497000092793E-06
NS.1781.004.UDP0135_i7---UDP0135_i5.3D_4.realigned.bam	3D_4		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2059	UDP0097_i7	UDP0097_i5		Newfoundland	-0.0189249187809252	0.00926084514244362	-0.0532895882714572	0.00418066317366215	-0.0174720233213622	0.0173185689393606	0.0185574582422808	0.00665998758683312	-0.0170411204259867	-0.0110194803105057	0.00236521255379892	0.0144169768489308	-0.0149073707801645	0.00959882277365291
NS.1781.004.UDP0136_i7---UDP0136_i5.3D_5.realigned.bam	3D_5		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2060	UDP0097_i7	UDP0097_i5		Newfoundland	-0.0152354816265248	0.0197246107278512	0.0159670454788327	-0.00823022829972531	-0.00312079750630408	0.0234869810118002	0.0567643990715019	-0.0142631985841827	0.006631181667427	-0.0203354211567553	-0.00236557528449915	0.0106467651549858	-0.00327562859471893	0.00222330535835222
NS.1781.004.UDP0137_i7---UDP0137_i5.3D_6.realigned.bam	3D_6		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2061	UDP0097_i7	UDP0097_i5		Newfoundland	0.0364623906847308	0.0498226292341705	0.0167975600424903	0.00101242130197348	-0.0542648975331137	-0.0366048030111761	0.00774684877137533	-0.0194605856130375	-0.00126676261281753	0.0233770451729188	0.0224718434605706	-0.00869390865057081	-0.0304677846365273	-0.0243753588793173
NS.1781.004.UDP0138_i7---UDP0138_i5.3D_7.realigned.bam	3D_7		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2062	UDP0097_i7	UDP0097_i5		Newfoundland	-0.00800777366158329	0.0171049344227336	0.0158912234688372	0.0104158842638651	-0.0332678432068441	0.0121873274851405	0.0159180557155082	0.0283529974810457	-0.00406146027052919	-0.00723398789624421	0.0181162454050462	-0.0054535662494451	0.0313302711542332	0.00382278775953922
NS.1781.004.UDP0139_i7---UDP0139_i5.3D_8.realigned.bam	3D_8		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2063	UDP0097_i7	UDP0097_i5		Newfoundland	0.0397440121944358	0.0311181859111043	-0.0214487785920219	0.00664248839609306	0.0202325633902007	0.0228032994306685	0.0194199772826592	-0.0181898511623127	0.0398123864828208	-0.000314149038419926	0.0460691909653186	0.00620096400785011	0.00135154274001079	-0.0227179762019668
NS.1781.004.UDP0140_i7---UDP0140_i5.3D_9.realigned.bam	3D_9		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2064	UDP0097_i7	UDP0097_i5		Newfoundland	0.000541504494605084	0.0378606402050343	0.0108137789294669	0.0129693374457998	0.0271022804521936	0.027704819938904	0.0386686215106284	0.00188371308005419	-0.00463333787965473	-0.00113675265438935	-0.00981112221346756	-0.00741015083169165	0.0204233513846028	-0.00139416995163005
NS.1781.004.UDP0141_i7---UDP0141_i5.3D_10.realigned.bam	3D_10		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2065	UDP0097_i7	UDP0097_i5		Newfoundland	-0.0372908917400398	0.0118461076312748	-0.0260459329550433	-0.0155270071847308	0.0902290424273818	-0.0241828740858032	-0.00371629956411496	0.000367912094943415	0.000210479173646703	-0.000700185003292017	0.00036235642314162	0.000694072859792725	-0.000782429021791461	-0.000826654285145585
NS.1781.004.UDP0142_i7---UDP0142_i5.3D_11.realigned.bam	3D_11		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2066	UDP0097_i7	UDP0097_i5		Newfoundland	0.0583293222979774	0.0414477804646393	0.0140680552807568	0.00175025293189898	0.00966485837684813	0.0227989425586977	0.0373864284116739	0.0179994236303048	-0.0507670529902078	0.00897559224578451	-0.0039283689343762	0.0124158359166213	-0.00158191791440363	0.0231645503598859
NS.1781.004.UDP0143_i7---UDP0143_i5.3D_12.realigned.bam	3D_12		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2067	UDP0097_i7	UDP0097_i5		Newfoundland	-0.00631110043368964	0.0015989419897613	0.0163672643856757	-0.0105144957706494	0.0142790107545963	0.0230924505224395	0.0224296606974663	0.0281106652466958	-0.00455520157141373	-0.00252000104214426	-0.00906002408282009	-0.00712594614063101	0.0156348867841333	0.0166412198683273
NS.1781.004.UDP0144_i7---UDP0144_i5.3D_13.realigned.bam	3D_13		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2068	UDP0097_i7	UDP0097_i5		Newfoundland	-0.0297583478028472	0.0114448372994084	0.0102750431635146	0.0289438638865819	-0.0480705561298978	-0.0332391886487815	0.0167793268326777	-0.0725130001532819	-0.0179372183282572	-0.0465606773507254	-0.0394962475244134	-0.0801130543159187	0.0336392248887437	-0.0119347027733461
NS.1781.004.UDP0145_i7---UDP0145_i5.3D_14.realigned.bam	3D_14		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2069	UDP0097_i7	UDP0097_i5		Newfoundland	-0.00401090624149117	-0.0573720519992888	0.0116889139703347	-0.0313892570115053	-0.0132740265598455	0.0203484317896452	0.0356369711426193	-0.00262343449202989	-0.02743728363492	0.0510243378505792	-0.00198445203120079	-0.0196809843842021	-0.0570730423293078	0.00625125629473243
NS.1781.004.UDP0146_i7---UDP0146_i5.3D_15.realigned.bam	3D_15		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2070	UDP0097_i7	UDP0097_i5		Newfoundland	-0.0778496672401852	-0.110179442142576	-0.029479508911861	-0.0286642291556652	0.0116664066051307	0.0242893848083573	0.0343913373166031	0.00468793865765185	-0.000706756935025786	-0.021537027007039	0.0330143831203809	0.00335150147111855	-0.0038399517844471	0.0414691532819235
NS.1781.004.UDP0147_i7---UDP0147_i5.3D_16.realigned.bam	3D_16		3D	Newfoundland		49.738333	-54.999333	2021	Snow Crab 3 (Lib7) 2071	UDP0097_i7	UDP0097_i5		Newfoundland	-0.0140899148562589	0.00649674857700148	0.0109700586430245	-0.0147950532467503	0.00322534263857891	-0.026190551851165	0.058406859922768	-0.0270414094894622	0.017225371718246	0.000476938102622821	0.0184863172929775	-0.0127893622225652	-0.0193803162561065	0.0137603102457577
